10788	Pygo2	1790.74232567689	-0.0582676815295806	-1.04121476955978	0.100010935082586	-0.582613106071502	0.560153780585873	0.99984980203113	2045	1969	2010	1637	2029	1778	1639	1477	ENSMUSG00000047824	pygopus 2	3	89430214	89435128	1
10789	Pyhin1	20.3642087630731	0.0492095654865067	1.03469787053246	0.126809939662876	0.388057636627934	0.697973381195114	NA	5	30	24	16	21	35	16	11	ENSMUSG00000043263	pyrin and HIN domain family, member 1	1	173630917	173647928	1
10790	Pyroxd1	341.088281948813	0.110524245870206	1.07962047723377	0.105221064341271	1.05040037906986	0.29353407144939	0.99984980203113	486	288	302	300	336	331	362	329	ENSMUSG00000041671	pyridine nucleotide-disulphide oxidoreductase domain 1	6	142345654	142363257	1
10791	Pyroxd2	162.581145099696	0.166221244268497	1.12211554918791	0.148424357696148	1.11990543094539	0.262754063715239	0.99984980203113	194	104	170	143	169	91	175	203	ENSMUSG00000060224	pyridine nucleotide-disulphide oxidoreductase domain 2	19	42725858	42752775	-1
10792	Pyurf	156.466327925836	0.0840550044668435	1.05999319613006	0.126938156391982	0.662172878951258	0.507860433402104	0.99984980203113	180	156	132	160	174	197	144	127	ENSMUSG00000043162	Pigy upstream reading frame	6	57686576	57692078	-1
10793	Qars	3227.94721868586	0.0643527825032181	1.04561575357309	0.114023237158446	0.56438305127045	0.572493470950088	0.99984980203113	3351	3170	3095	3428	3239	3965	2921	2775	ENSMUSG00000032604	glutaminyl-tRNA synthetase	9	108507713	108515941	1
10794	Qdpr	874.120682411282	-0.0134590212428118	-1.0093727341562	0.0945934239215129	-0.142282842557631	0.886856598297348	0.99984980203113	1102	815	881	896	757	857	999	753	ENSMUSG00000015806	quinoid dihydropteridine reductase	5	45434021	45450236	-1
10795	Qk	3913.69262823168	0.0106423418059098	1.00740398416196	0.07410646111709	0.14360882499968	0.885809371557103	0.99984980203113	5276	3488	3551	4137	4178	3535	3866	3706	ENSMUSG00000062078	quaking	17	10206471	10319361	-1
10796	Qpct	248.062019655381	-0.111591506469605	-1.08041944213231	0.119295634751752	-0.935419864287745	0.349571963725448	0.99984980203113	315	278	256	246	211	196	305	229	ENSMUSG00000024084	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)	17	79051906	79090243	1
10797	Qpctl	667.196289079924	0.00621217636877168	1.00431523646938	0.118337641878383	0.0524953537197913	0.958133997426584	0.99984980203113	608	726	753	663	704	687	611	638	ENSMUSG00000030407	glutaminyl-peptide cyclotransferase-like	7	19140217	19149196	-1
10798	Qrich1	1711.0345586046	0.0365679064297712	1.02567090633935	0.0689262375084933	0.530536813724457	0.595739791767733	0.99984980203113	2173	1520	1593	1809	1834	1701	1688	1564	ENSMUSG00000006673	glutamine-rich 1	9	108516806	108560163	1
10799	Qrsl1	201.217703844911	0.0289644413438316	1.0202795117194	0.101168707661883	0.286298421846348	0.774649566747561	0.99984980203113	251	189	178	217	212	170	198	189	ENSMUSG00000019863	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1	10	43874188	43901745	-1
10800	Qser1	1125.15650050982	0.00268372320468737	1.00186194644632	0.121187836835684	0.0221451531338591	0.982332168303447	0.99984980203113	1744	851	1038	1157	1289	884	1186	1076	ENSMUSG00000074994	glutamine and serine rich 1	2	104754795	104816696	-1
10801	Qsox1	9998.85440756757	0.0213129143561316	1.01488264639644	0.144493606527232	0.147500743239562	0.882736793126143	0.99984980203113	9205	13903	9176	8453	10900	12699	7544	8474	ENSMUSG00000033684	quiescin Q6 sulfhydryl oxidase 1	1	155776029	155812889	-1
10802	Qsox2	893.74916121006	0.0811009423542402	1.05782497482997	0.0840062225578306	0.96541589283353	0.334336544332527	0.99984980203113	1009	747	917	943	940	783	969	871	ENSMUSG00000036327	quiescin Q6 sulfhydryl oxidase 2	2	26208637	26237525	-1
10803	Qtrt1	399.548718787398	0.0772461898438039	1.0550023334212	0.0919207751515014	0.840356162320093	0.400708720590088	0.99984980203113	510	367	377	373	409	433	404	333	ENSMUSG00000002825	queuine tRNA-ribosyltransferase 1	9	21411837	21420277	1
10804	Qtrtd1	384.852080349206	-0.0416173060471024	-1.02926702051983	0.115579320826586	-0.360075710338743	0.718790516538459	0.99984980203113	556	354	409	341	423	421	357	297	ENSMUSG00000022704	queuine tRNA-ribosyltransferase domain containing 1	16	43861407	43926809	-1
10805	R3hcc1	889.554792133163	-0.00455339750305701	-1.00316116060454	0.0824615702143725	-0.0552184186066274	0.955964455395326	0.99984980203113	1055	905	875	896	788	846	945	849	ENSMUSG00000034194	R3H domain and coiled-coil containing 1	14	69697305	69707584	-1
10806	R3hcc1l	595.765361202894	0.00857060022913471	1.00595836826268	0.0819054882321999	0.104640121365705	0.916661377202555	0.99984980203113	715	561	601	612	574	525	682	534	ENSMUSG00000025184	R3H domain and coiled-coil containing 1 like	19	42518759	42592343	1
10807	R3hdm1	1782.72763110449	0.0137573910520454	1.00958150835066	0.100294900447617	0.137169397353665	0.890896899604245	0.99984980203113	2152	1545	1776	1963	1724	1402	1836	1875	ENSMUSG00000056211	R3H domain containing 1	1	128103301	128237736	1
10808	R3hdm2	1955.93191581497	-0.00591058889636114	-1.00410531182927	0.0689121120733963	-0.0857699571022572	0.931649289205196	0.99984980203113	2440	1818	1908	2070	2101	1622	1993	1890	ENSMUSG00000025404	R3H domain containing 2	10	127380327	127499384	1
10809	R3hdm4	1409.01826650715	-0.091683224228945	-1.06561273141192	0.077215151901989	-1.18737348785276	0.235080332787992	0.99984980203113	1829	1404	1537	1373	1335	1151	1488	1290	ENSMUSG00000035781	R3H domain containing 4	10	79910053	79917006	-1
10810	R74862	139.934093838315	0.0740352625471835	1.05265688357683	0.115173516560521	0.642814986970376	0.520344157273289	0.99984980203113	157	133	128	147	121	143	142	144	ENSMUSG00000059277	expressed sequence R74862	7	143021784	143053686	-1
10811	Rab1	8683.82148085136	0.0671879025831677	1.04767257143315	0.0819239630579382	0.820125151119107	0.412144765594049	0.99984980203113	9080	8975	8321	8777	8952	9092	8672	8061	ENSMUSG00000020149	RAB1, member RAS oncogene family	11	20201432	20226856	1
10812	Rab10	4262.21272601721	0.107976880317671	1.07771587413915	0.0642878889365979	1.67958354370852	0.0930383717032834	0.99984980203113	4871	3953	3856	4404	4302	4301	4325	4021	ENSMUSG00000020671	RAB10, member RAS oncogene family	12	3247430	3309969	-1
10813	Rab10os	429.13562021103	-0.223807261671536	-1.16781136922966	0.120549962950548	-1.85655189096446	0.0633749339001178	0.99984980203113	731	414	407	473	435	294	381	379	ENSMUSG00000079179	RAB10, member RAS oncogene family, opposite strand	12	3235504	3250377	1
10814	Rab11a	3045.76918246404	0.118917311783103	1.08591961494252	0.10916688723287	1.08931668564877	0.276014257182639	0.99984980203113	2974	3260	2790	2948	3114	3577	2946	2803	ENSMUSG00000004771	RAB11A, member RAS oncogene family	9	64715299	64737758	-1
10815	Rab11b	2956.70726890017	-0.0704109828955917	-1.05001576072864	0.0554148326026648	-1.2706161796148	0.203865228111137	0.99984980203113	3679	3057	3053	2953	2858	2625	3067	2701	ENSMUSG00000077450	RAB11B, member RAS oncogene family	17	33742484	33760530	-1
10816	Rab11b-ps2	7.42784636889348	0.181404348473451	1.13398719424137	0.131523901619172	1.37925005447837	0.167817669991034	NA	7	6	3	7	7	7	14	7	ENSMUSG00000095690	RAB11B, member RAS oncogene family, pseudogene 2	19	7398421	7399077	-1
10817	Rab11fip1	165.631932850467	0.162068641721316	1.11889033524623	0.121838586233739	1.33019141744142	0.183455211218737	0.99984980203113	163	141	160	173	179	185	168	129	ENSMUSG00000031488	RAB11 family interacting protein 1 (class I)	8	27138773	27174646	-1
10818	Rab11fip2	682.558853948684	0.0508852599082481	1.03590037329237	0.141295052848455	0.360134759727396	0.718746359826285	0.99984980203113	1007	479	574	762	700	430	816	745	ENSMUSG00000040022	RAB11 family interacting protein 2 (class I)	19	59902884	59943654	-1
10819	Rab11fip3	1401.23135555113	-0.0249733084100548	-1.01746086768122	0.0900058041189555	-0.277463310888807	0.781424373931771	0.99984980203113	1835	1411	1368	1345	1610	1096	1332	1384	ENSMUSG00000037098	RAB11 family interacting protein 3 (class II)	17	25989036	26069409	-1
10820	Rab11fip5	1973.47696997236	0.00472323443558535	1.00327926168501	0.11504908892965	0.0410540794327673	0.967252783018491	0.99984980203113	1981	2265	1986	1938	1977	2237	1776	1810	ENSMUSG00000051343	RAB11 family interacting protein 5 (class I)	6	85334963	85374634	-1
10821	Rab12	1930.67425963918	-0.0177081524213445	-1.01234999498724	0.0676036982656875	-0.261940587210927	0.79336724767827	0.99984980203113	2209	1981	1895	2040	1883	1712	1983	1823	ENSMUSG00000023460	RAB12, member RAS oncogene family	17	66494512	66519717	-1
10822	Rab13	660.601604190864	-0.179359236992793	-1.13238083448847	0.0936578311376812	-1.91504794435317	0.0554863895491903	0.99984980203113	781	648	812	731	607	534	647	573	ENSMUSG00000027935	RAB13, member RAS oncogene family	3	90213695	90226385	1
10823	Rab14	3760.53881491346	0.0233468439719138	1.01631444976722	0.0411096435804368	0.567916477461848	0.570091682833005	0.99984980203113	4533	3696	3664	3733	4018	3440	3903	3409	ENSMUSG00000026878	RAB14, member RAS oncogene family	2	35180205	35201120	-1
10824	Rab15	241.371218620499	-0.00816903682832738	-1.00567840622073	0.141907094408337	-0.0575660918320336	0.954094259661226	0.99984980203113	226	214	279	286	218	183	193	268	ENSMUSG00000021062	RAB15, member RAS oncogene family	12	76797960	76822908	-1
10825	Rab18	5643.40683000782	0.103986648415199	1.07473922651347	0.0861210758756451	1.20744715922211	0.227259983159457	0.99984980203113	5858	5573	5116	5946	5588	5334	5800	5897	ENSMUSG00000073639	RAB18, member RAS oncogene family	18	6765205	6790231	1
10826	Rab1b	3391.70903339853	0.0485144663358081	1.03419946694972	0.0992891261055557	0.488618122031124	0.625112080699305	0.99984980203113	3619	3436	3405	3376	3284	3885	3455	2922	ENSMUSG00000024870	RAB1B, member RAS oncogene family	19	5099207	5106996	-1
10827	Rab20	157.054295012521	-0.0715429316729283	-1.05083993383711	0.144850545063981	-0.493908612089294	0.621370722146585	0.99984980203113	119	168	182	204	136	131	188	127	ENSMUSG00000031504	RAB20, member RAS oncogene family	8	11453392	11478638	-1
10828	Rab21	2461.44837131638	0.0827383269954418	1.05902623330304	0.108295723131769	0.7640036430134	0.444865071636766	0.99984980203113	2277	2658	2475	2402	2549	2245	2445	2645	ENSMUSG00000020132	RAB21, member RAS oncogene family	10	115289863	115315591	-1
10829	Rab22a	3104.87845504721	0.0254214687901681	1.01777698194485	0.0989618885243193	0.256881403227475	0.797270327044371	0.99984980203113	4101	2626	3025	3203	3207	2380	3404	3138	ENSMUSG00000027519	RAB22A, member RAS oncogene family	2	173659760	173707343	1
10830	Rab23	1662.0090299576	0.0756062462734943	1.05380377012814	0.10319853253929	0.732629083119077	0.463784687875458	0.99984980203113	1662	1745	1556	1714	1578	1826	1661	1616	ENSMUSG00000004768	RAB23, member RAS oncogene family	1	33719887	33742564	1
10831	Rab24	1203.67203469479	-0.0424243867456693	-1.02984298004254	0.0916939956763269	-0.462673552752835	0.643598378090917	0.99984980203113	1357	1291	1299	1165	1082	1104	1313	1055	ENSMUSG00000034789	RAB24, member RAS oncogene family	13	55319223	55321980	-1
10832	Rab26	14.7456831588358	-0.108434788425861	-1.0780579929851	0.132814652999467	-0.816436936565249	0.414250278307759	NA	18	24	10	19	22	19	6	7	ENSMUSG00000079657	RAB26, member RAS oncogene family	17	24527241	24534210	-1
10833	Rab26os	81.5295657744603	0.0594030621299368	1.04203451338382	0.148256985797352	0.400676310869647	0.688658453991709	0.99984980203113	74	76	57	118	79	101	83	74	ENSMUSG00000093565	RAB26, member RAS oncogene family, opposite strand	17	24528248	24528744	1
10834	Rab27a	229.096847633331	-0.0432853524169101	-1.03045774896362	0.136678670429363	-0.316694274834056	0.751475593383699	0.99984980203113	542	122	215	186	252	59	391	162	ENSMUSG00000032202	RAB27A, member RAS oncogene family	9	73044854	73097629	1
10835	Rab27b	136.026468585793	-0.0586242136834989	-1.04147211599004	0.13746340827603	-0.426471410964727	0.669764375775988	0.99984980203113	159	255	96	97	169	228	73	50	ENSMUSG00000024511	RAB27B, member RAS oncogene family	18	69979131	70141605	-1
10836	Rab28	916.006874319205	-0.0653588202405292	-1.04634514941506	0.12609648285926	-0.518323895786041	0.604232303327864	0.99984980203113	1384	732	930	970	885	621	1056	868	ENSMUSG00000029128	RAB28, member RAS oncogene family	5	41624976	41708157	-1
10837	Rab29	342.024422884536	0.0110886385640364	1.0077156721269	0.118583596219418	0.0935090427137896	0.925499166126244	0.99984980203113	371	336	356	356	294	281	355	315	ENSMUSG00000026433	RAB29, member RAS oncogene family	1	131867224	131872887	1
10838	Rab2a	5218.18779165674	0.0515170886996363	1.03635414557621	0.0910938716825101	0.5655384687039	0.571707566475668	0.99984980203113	5555	5549	4800	5361	5080	5582	5195	4793	ENSMUSG00000047187	RAB2A, member RAS oncogene family	4	8535644	8607778	1
10839	Rab2b	753.088929518704	0.0173266223656822	1.01208230786598	0.108459653363738	0.159751777073953	0.873076612412437	0.99984980203113	836	720	694	871	707	612	797	821	ENSMUSG00000022159	RAB2B, member RAS oncogene family	14	52261759	52279545	-1
10840	Rab30	305.491322894878	0.0410323451325125	1.02884977438254	0.114175068856195	0.359380953684322	0.71931012108776	0.99984980203113	357	266	311	322	298	264	378	313	ENSMUSG00000030643	RAB30, member RAS oncogene family	7	92741603	92837117	1
10841	Rab31	3343.27418012205	0.061154197346657	1.04330009700443	0.0790184208480799	0.773923304089201	0.438976147540276	0.99984980203113	3719	3373	3124	3399	3310	3505	3599	2967	ENSMUSG00000056515	RAB31, member RAS oncogene family	17	65651726	65772752	-1
10842	Rab32	612.79452858033	0.0059719278509658	1.00414800420551	0.12109488360888	0.0493161038104162	0.960667386147991	0.99984980203113	749	685	576	551	686	693	655	451	ENSMUSG00000019832	RAB32, member RAS oncogene family	10	10545011	10558233	-1
10843	Rab33a	8.89709846594832	0.0409769169064951	1.0288102468173	0.106437901885954	0.384984260121936	0.700249077075515	NA	7	2	14	10	6	1	14	14	ENSMUSG00000031104	RAB33A, member RAS oncogene family	X	48519285	48530232	1
10844	Rab33b	735.604668154636	0.0834569239573513	1.05955385873429	0.0803087794840398	1.0392005020315	0.298711497054828	0.99984980203113	846	717	636	776	830	740	723	670	ENSMUSG00000027739	RAB33B, member RAS oncogene family	3	51483920	51496232	1
10845	Rab34	2830.98225929612	0.00237432326143357	1.00164711047317	0.073346163729467	0.032371471672208	0.974175812867727	0.99984980203113	3309	2709	3012	2806	2660	2780	2973	2485	ENSMUSG00000002059	RAB34, member RAS oncogene family	11	78188430	78192193	1
10846	Rab35	1531.73139517938	-0.0173386329050523	-1.01209073355864	0.0709437259522148	-0.244399806640139	0.80692119151619	0.99984980203113	1763	1568	1625	1490	1604	1520	1469	1386	ENSMUSG00000029518	RAB35, member RAS oncogene family	5	115631908	115647736	1
10847	Rab36	196.356743788085	-0.0255635864976266	-1.01787724655508	0.149944487133367	-0.170487004799911	0.864627153423945	0.99984980203113	351	145	194	170	203	91	249	204	ENSMUSG00000020175	RAB36, member RAS oncogene family	10	75037058	75054748	1
10848	Rab38	73.6667493658834	-0.0529191880851454	-1.03736182758122	0.135536385822795	-0.390442667951421	0.696209241999563	0.99984980203113	93	82	68	75	73	69	78	47	ENSMUSG00000030559	RAB38, member RAS oncogene family	7	88430273	88491466	1
10849	Rab39b	88.3916186150926	0.058255771901227	1.04120617423686	0.149489036115958	0.389699294442156	0.696758918302751	0.99984980203113	178	57	55	77	143	68	85	72	ENSMUSG00000031202	RAB39B, member RAS oncogene family	X	75572046	75578231	-1
10850	Rab3a	230.410383382549	0.109356911734628	1.07874727252226	0.127323962971102	0.858887118989913	0.390402796661888	0.99984980203113	204	260	246	191	224	240	243	233	ENSMUSG00000031840	RAB3A, member RAS oncogene family	8	70754679	70758677	1
10851	Rab3b	33.5633035239132	0.0142067561171396	1.00989601786826	0.114244682122297	0.124353762934291	0.901035180939168	0.99984980203113	26	61	27	19	45	82	12	12	ENSMUSG00000003411	RAB3B, member RAS oncogene family	4	108879063	108943324	1
10852	Rab3c	33.7663811825006	-0.190907741821512	-1.1414817087539	0.138725185323119	-1.37615777104099	0.168772792909883	0.99984980203113	23	55	37	55	28	32	12	41	ENSMUSG00000021700	RAB3C, member RAS oncogene family	13	110054187	110280206	-1
10853	Rab3d	540.600019720894	-0.057166323893968	-1.04042020646811	0.138862194062049	-0.411676657423574	0.680576436376063	0.99984980203113	848	449	519	558	616	302	571	545	ENSMUSG00000019066	RAB3D, member RAS oncogene family	9	21907491	21918192	-1
10854	Rab3gap1	1612.89601890235	0.0670090042779804	1.04754266509684	0.066483070274101	1.00791079596221	0.313497288339796	0.99984980203113	2049	1540	1410	1607	1744	1561	1602	1550	ENSMUSG00000036104	RAB3 GTPase activating protein subunit 1	1	127868773	127943868	1
10855	Rab3gap2	2308.9646531705	0.116118375551068	1.08381489202863	0.11489887249131	1.0106137078051	0.312201352411451	0.99984980203113	2448	2361	2091	2214	2424	2872	2094	2234	ENSMUSG00000039318	RAB3 GTPase activating protein subunit 2	1	185204117	185286759	1
10856	Rab3il1	1008.07595705629	-0.0392953324375067	-1.02761177907086	0.146351658509809	-0.268499399580586	0.788314936973549	0.99984980203113	2010	558	921	1056	975	340	1545	892	ENSMUSG00000024663	RAB3A interacting protein (rabin3)-like 1	19	10001669	10038380	1
10857	Rab3ip	448.868178085956	-0.000884505589154891	-1.00061328053497	0.150006361326067	-0.00589645386592807	0.995295337758987	0.99984980203113	357	583	459	445	455	692	326	307	ENSMUSG00000064181	RAB3A interacting protein	10	116905784	116950380	-1
10858	Rab40b	80.7966556592791	-0.251325145316488	-1.19029992821092	0.149590154367217	-1.68009148984184	0.0929395164165335	0.99984980203113	176	72	78	85	78	40	80	76	ENSMUSG00000025170	Rab40B, member RAS oncogene family	11	121356125	121388251	-1
10859	Rab40c	847.056794010111	0.0612188812951187	1.04334687493093	0.100749126978276	0.607636841442	0.543428360563249	0.99984980203113	826	889	878	829	986	763	798	789	ENSMUSG00000025730	Rab40C, member RAS oncogene family	17	25882114	25919727	-1
10860	Rab42	13.5456977139466	-0.0174312530576565	-1.01215571125983	0.142920985411694	-0.121964265831533	0.902927318677174	NA	22	9	13	15	19	10	15	6	ENSMUSG00000089687	RAB42, member RAS oncogene family	4	132302197	132303385	-1
10861	Rab43	1997.19339759632	0.115469256649069	1.08332735553179	0.0796005229454731	1.45060927210449	0.146888691948044	0.99984980203113	2389	1723	1958	1922	2058	1735	2351	1943	ENSMUSG00000030055	RAB43, member RAS oncogene family	6	87788853	87812164	-1
10862	Rab4a	460.744430902087	0.0371730109617466	1.02610119012794	0.106869760588716	0.347834698580503	0.727964329209463	0.99984980203113	441	488	467	483	451	478	475	405	ENSMUSG00000019478	RAB4A, member RAS oncogene family	8	123805985	123835287	1
10863	Rab4b	32.95177181697	-0.00706542701352164	-1.00490939258402	0.149316124916891	-0.0473185800760248	0.962259319909333	0.99984980203113	35	28	35	40	30	26	26	42	ENSMUSG00000053291	RAB4B, member RAS oncogene family	7	27168424	27178896	-1
10864	Rab5a	2478.77873765522	0.0973988428000637	1.06984281228596	0.0993263169534151	0.980594527085351	0.326792734295067	0.99984980203113	2387	2526	2323	2618	2524	2451	2359	2563	ENSMUSG00000017831	RAB5A, member RAS oncogene family	17	53479234	53507671	1
10865	Rab5b	3429.44747381717	0.0370016264910989	1.02597930202321	0.074150086547723	0.499009889452855	0.617772417121277	0.99984980203113	3935	3237	3141	3823	3586	3239	3373	3382	ENSMUSG00000000711	RAB5B, member RAS oncogene family	10	128677193	128696268	-1
10866	Rab5c	4998.74412242983	0.0913875694612925	1.06539437535227	0.102355617858804	0.892843708758205	0.37194087569231	0.99984980203113	4718	5062	5042	5072	4736	5243	5374	4762	ENSMUSG00000019173	RAB5C, member RAS oncogene family	11	100715009	100738215	-1
10867	Rab6a	3734.82509054983	0.0782509878873014	1.05573736992525	0.080185190543194	0.975878305672284	0.329124774001691	0.99984980203113	4254	3467	3397	4013	3950	3895	3476	3652	ENSMUSG00000030704	RAB6A, member RAS oncogene family	7	100607410	100641268	1
10868	Rab6b	155.013563832302	-0.0562844701232742	-1.03978443930956	0.148001526329504	-0.380296551793424	0.703725294860656	0.99984980203113	252	138	142	153	109	92	205	164	ENSMUSG00000032549	RAB6B, member RAS oncogene family	9	103111787	103185276	1
10869	Rab7	10070.856597984	0.0981644853542591	1.07041073173712	0.103257914759483	0.950672745841441	0.341770527506656	0.99984980203113	10178	10185	9659	10060	9749	11712	10510	9126	ENSMUSG00000079477	RAB7, member RAS oncogene family	6	87999106	88045270	-1
10870	Rab7b	450.855641218915	0.0487237424484418	1.03434949792409	0.125885564817163	0.387047891624497	0.698720753263673	0.99984980203113	607	352	464	437	417	341	586	437	ENSMUSG00000052688	RAB7B, member RAS oncogene family	1	131688695	131715439	1
10871	Rab8a	2020.00422141872	0.0505575532001113	1.03566509630085	0.074439670554094	0.679174865011957	0.497027071220551	0.99984980203113	2262	1906	2063	2038	1944	2003	2159	1777	ENSMUSG00000003037	RAB8A, member RAS oncogene family	8	72161200	72183904	1
10872	Rab8b	1074.31727216627	-0.0414357800207288	-1.02913752191265	0.0838718813304588	-0.494036611119644	0.621280323719763	0.99984980203113	1274	1202	1036	1059	1135	1012	1122	864	ENSMUSG00000036943	RAB8B, member RAS oncogene family	9	66843672	66919705	-1
10873	Rab9	1266.08507935561	-0.00195324881667347	-1.00135480583156	0.12815544415919	-0.0152412472953331	0.987839714894324	0.99984980203113	1477	1018	1307	1508	1192	868	1538	1268	ENSMUSG00000079316	RAB9, member RAS oncogene family	X	166457253	166479867	-1
10874	Rabac1	2157.23370492066	-0.0466063347526927	-1.03283252233035	0.11571318189265	-0.402774636306611	0.687114021642845	0.99984980203113	2140	2470	2314	2210	1763	2073	2222	2075	ENSMUSG00000003380	Rab acceptor 1 (prenylated)	7	24969750	24972728	-1
10875	Rabep1	2228.69293508271	0.0655082601607263	1.04645353949748	0.0648599694924817	1.0099952354791	0.312497572740425	0.99984980203113	2664	2035	2106	2302	2351	2100	2481	2078	ENSMUSG00000020817	rabaptin, RAB GTPase binding effector protein 1	11	70844778	70943105	1
10876	Rabep2	830.365720369223	0.194888670782473	1.1446358284672	0.10075198453951	1.93434076433548	0.0530712443353578	0.99984980203113	851	740	793	788	843	690	905	900	ENSMUSG00000030727	rabaptin, RAB GTPase binding effector protein 2	7	126428759	126449245	1
10877	Rabepk	517.024223431534	0.142011088687209	1.1034422211681	0.117880774713083	1.20470101280602	0.228318744909995	0.99984980203113	473	552	480	495	552	614	491	483	ENSMUSG00000070953	Rab9 effector protein with kelch motifs	2	34777556	34799912	-1
10878	Rabgap1	2416.75105116751	0.0512814199647115	1.03618486772039	0.057667377678089	0.889262214262193	0.373862173727143	0.99984980203113	3008	2237	2194	2515	2556	2308	2504	2252	ENSMUSG00000035437	RAB GTPase activating protein 1	2	37443279	37566454	1
10879	Rabgap1l	583.19181353295	-0.00518270933281225	-1.00359884069371	0.0806543340503786	-0.0642582868463709	0.948764567050788	0.99984980203113	738	625	531	560	586	562	555	553	ENSMUSG00000026721	RAB GTPase activating protein 1-like	1	160219174	160793211	-1
10880	Rabgef1	712.660743389206	0.0562783389965186	1.03978002047088	0.130675697376466	0.430671809115243	0.66670701958293	0.99984980203113	697	854	667	652	747	882	632	657	ENSMUSG00000025340	RAB guanine nucleotide exchange factor (GEF) 1	5	130171798	130214342	1
10881	Rabggta	407.92077580826	0.0852177234284109	1.06084782648093	0.113907315463412	0.748132137797449	0.454380458902447	0.99984980203113	415	449	383	383	421	479	392	368	ENSMUSG00000040472	Rab geranylgeranyl transferase, a subunit	14	55715873	55722257	-1
10882	Rabggtb	1322.64367494887	0.0714447401216068	1.05076841484726	0.114801660221286	0.622331941749738	0.533723622004046	0.99984980203113	1304	1328	1226	1456	1263	1550	1358	1100	ENSMUSG00000038975	Rab geranylgeranyl transferase, b subunit	3	153907287	153913009	-1
10883	Rabif	821.107083402659	0.0951219700732235	1.0681557095456	0.108721742040225	0.874912122342834	0.381621722655085	0.99984980203113	923	801	752	812	880	1008	784	690	ENSMUSG00000042229	RAB interacting factor	1	134494648	134508774	1
10884	Rabl2	302.433965073505	-0.0141366218087166	-1.00984692458436	0.125355525223322	-0.112772227498805	0.910211137100451	0.99984980203113	440	211	333	308	320	246	333	259	ENSMUSG00000022621	RAB, member RAS oncogene family-like 2	15	89582533	89591923	-1
10885	Rabl3	314.372124568056	0.112641805217613	1.0812062864174	0.0842203233190953	1.33746583696709	0.18107062651353	0.99984980203113	361	294	299	302	368	318	317	276	ENSMUSG00000022827	RAB, member RAS oncogene family-like 3	16	37539885	37572385	1
10886	Rabl6	1959.95612053632	0.0600911808995733	1.04253164861849	0.0690416068418681	0.870361853500967	0.384102686427498	0.99984980203113	2386	1759	1945	1942	1969	1701	2131	1928	ENSMUSG00000015087	RAB, member RAS oncogene family-like 6	2	25583018	25608521	-1
10887	Rac1	8780.52508776075	0.0441754158237558	1.03109368080602	0.0880230710126744	0.501861788228168	0.615764746031836	0.99984980203113	9235	9003	9141	8497	9164	9394	8450	7840	ENSMUSG00000001847	RAS-related C3 botulinum substrate 1	5	143503634	143528036	-1
10888	Rac2	63.1075829623348	0.046090734352553	1.03246346740287	0.097887728011988	0.470853040402658	0.63774568452628	0.99984980203113	59	21	45	101	8	5	161	59	ENSMUSG00000033220	RAS-related C3 botulinum substrate 2	15	78559169	78572783	-1
10889	Rac3	267.602157301428	-0.18287226302763	-1.13514159166715	0.118528850717729	-1.54285021680613	0.122867122079488	0.99984980203113	333	329	266	288	256	203	210	246	ENSMUSG00000018012	RAS-related C3 botulinum substrate 3	11	120721470	120723969	1
10890	Racgap1	945.46493203757	-0.119017272608949	-1.08599485827467	0.12054108605428	-0.987358555533133	0.323466894185857	0.99984980203113	1283	829	1101	997	1135	821	912	612	ENSMUSG00000023015	Rac GTPase-activating protein 1	15	99620496	99651656	-1
10891	Rad1	269.040452784225	0.0541364972488052	1.03823749633157	0.102716462784265	0.527047912100592	0.598160317027667	0.99984980203113	369	229	250	262	303	281	257	250	ENSMUSG00000022248	RAD1 homolog (S. pombe)	15	10486018	10499063	1
10892	Rad17	622.626336161274	-0.00160588680095953	-1.00111373565182	0.0802686419394003	-0.0200064030256288	0.984038264712904	0.99984980203113	723	597	625	662	615	635	588	545	ENSMUSG00000021635	RAD17 homolog (S. pombe)	13	100617165	100651059	-1
10893	Rad18	300.130507909003	0.0162216256942905	1.01130742518209	0.116927419783099	0.138732435252413	0.889661586308804	0.99984980203113	297	319	294	327	324	332	281	237	ENSMUSG00000030254	RAD18 homolog (S. cerevisiae)	6	112619850	112696686	-1
10894	Rad21	2966.04556618499	-0.0618279649752139	-1.0437874529472	0.0733741854055515	-0.842639201150653	0.399430259877784	0.99984980203113	3911	2703	2859	3332	3136	2616	2922	2510	ENSMUSG00000022314	RAD21 homolog (S. pombe)	15	51962605	51991760	-1
10895	Rad23a	1416.94814313918	0.00418275003527884	1.00290346831693	0.085863434372912	0.0487139847809116	0.961147230864455	0.99984980203113	1562	1397	1527	1416	1456	1182	1601	1291	ENSMUSG00000003813	RAD23a homolog (S. cerevisiae)	8	84834019	84840665	-1
10896	Rad23b	7026.02059150138	0.118975997976005	1.08596378906275	0.116921213262449	1.01757409674619	0.308880402571228	0.99984980203113	6962	7201	6328	7100	7041	8757	6341	6395	ENSMUSG00000028426	RAD23b homolog (S. cerevisiae)	4	55350043	55392237	1
